name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/scythe/recent_posts/016,False,4.80743,7.03506,208984,1,True,1,0,False
tests-examples/scythe/recent_posts/019,False,4.02903,6.25937,211100,2,True,1,0,False
tests-examples/scythe/recent_posts/021,False,4.11361,6.37976,202308,8,True,1,0,False
tests-examples/scythe/recent_posts/028,False,4.04013,6.27005,203180,5,True,1,0,False
tests-examples/scythe/recent_posts/031,False,3.46272,5.68548,196484,2,True,1,0,False
tests-examples/scythe/recent_posts/032,False,3.44747,5.68517,198548,5,False,0,0,False
tests-examples/scythe/recent_posts/034,False,3.63866,5.74736,200740,1,True,1,0,False
tests-examples/scythe/recent_posts/036,False,3.44074,5.66121,199608,5,True,1,2,False
tests-examples/scythe/recent_posts/038,False,3.41751,5.63338,195648,6,True,1,0,False
tests-examples/scythe/recent_posts/040,False,4.13063,5.92723,198024,4,True,1,0,False
tests-examples/scythe/recent_posts/042,False,3.02927,5.273,196116,1,True,1,2,False
tests-examples/scythe/recent_posts/044,False,3.29963,5.50212,198656,1,True,1,0,False
tests-examples/scythe/recent_posts/045,False,3.45151,5.6819,198448,1,True,1,0,False
tests-examples/scythe/recent_posts/046,False,4.46288,6.73609,196136,83,True,1,2,False
tests-examples/scythe/recent_posts/051,False,3.4646,5.68245,196060,1,False,0,0,False
tests-examples/spider/architecture/0003,False,3.75136,5.9573,200344,3,True,1,0,False
tests-examples/spider/architecture/0006,False,3.37175,5.5891,197452,1,True,1,0,False
tests-examples/spider/architecture/0007,False,3.21137,5.44284,196600,1,True,1,0,False
tests-examples/spider/architecture/0008,False,3.49807,5.71254,198228,2,True,1,0,False
tests-examples/spider/architecture/0009,False,3.5715,5.79413,197076,1,True,1,0,False
tests-examples/spider/architecture/0011,False,5.6005,7.80028,203156,43,False,0,2,False
tests-examples/spider/architecture/0012,False,3.1693,5.40631,196372,1,True,1,0,False
tests-examples/spider/architecture/0013,False,3.23712,5.48472,196340,1,True,1,2,False
tests-examples/spider/architecture/0017,False,3.59386,5.73373,197460,1,True,1,0,False
