name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/scythe/recent_posts/016,False,8.49423,10.7248,203620,237,False,0,0,False
tests-examples/scythe/recent_posts/019,False,21.3939,23.6368,244868,906,False,0,0,False
tests-examples/scythe/recent_posts/021,True,600.033,602.137,329636,,False,0,,False
tests-examples/scythe/recent_posts/028,False,135.181,134.115,253756,6691,False,0,0,False
tests-examples/scythe/recent_posts/031,False,7.61362,6.70569,196940,15,True,1,0,False
tests-examples/scythe/recent_posts/032,False,3.56887,5.8062,198328,12,True,1,0,False
tests-examples/scythe/recent_posts/034,False,3.48296,5.71959,200044,5,False,0,0,False
tests-examples/scythe/recent_posts/036,False,16.4444,18.6809,199384,1182,False,0,2,False
tests-examples/scythe/recent_posts/038,False,3.30118,5.54919,195412,2,True,1,0,False
tests-examples/scythe/recent_posts/040,False,4.96239,7.19598,196984,99,False,0,0,False
tests-examples/scythe/recent_posts/042,False,3.14629,5.38101,194480,1,True,1,2,False
tests-examples/scythe/recent_posts/044,False,3.73543,5.96213,195604,43,False,0,0,False
tests-examples/scythe/recent_posts/045,False,3.43468,5.67156,199216,4,True,1,0,False
tests-examples/scythe/recent_posts/046,False,103.044,105.183,244308,5226,False,0,2,False
tests-examples/scythe/recent_posts/051,False,7.49031,6.95366,196768,36,True,1,0,False
tests-examples/spider/architecture/0003,True,600.032,602.185,321628,,False,0,,False
tests-examples/spider/architecture/0006,False,8.95297,7.82893,197560,69,True,1,0,False
tests-examples/spider/architecture/0007,False,3.22892,5.44629,195432,1,True,1,0,False
tests-examples/spider/architecture/0008,False,4.01948,6.26323,199212,23,False,0,0,False
tests-examples/spider/architecture/0009,False,434.247,436.334,300360,16246,True,1,0,False
tests-examples/spider/architecture/0011,True,600.028,599.39,395864,,False,0,,False
tests-examples/spider/architecture/0012,False,7.053,6.44733,194668,5,True,1,0,False
tests-examples/spider/architecture/0013,False,3.07955,5.30716,196088,2,True,1,2,False
tests-examples/spider/architecture/0017,False,5.86141,8.07757,196348,222,True,1,0,False
